gene_names	gene_types	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8
ENSG00000110046	hk_gene	230	139	180	124	142	89	244	133
ENSG00000068971	hk_gene	79	70	68	110	51	52	77	96
ENSG00000149735	hk_gene	41	18	17	35	24	19	12	21
ENSG00000168070	hk_gene	0	0	0	3	2	0	0	2
ENSG00000168062	non_hk_gene	53	57	61	55	69	66	89	94
ENSG00000213465	non_hk_gene	7994	6391	9046	9796	7476	7466	11643	11330
ENSG00000110025	hk_gene	8	2	0	0	0	1	0	5
ENSG00000168061	hk_gene	225	220	258	226	198	207	217	178
ENSG00000168060	hk_gene	80	125	106	212	93	180	38	80
ENSG00000146670	non_hk_gene	3229	3555	4217	4169	3873	3355	4836	4674
ENSG00000162300	non_hk_gene	382	436	595	486	420	439	781	602
ENSG00000187066	hk_gene	5	2	7	9	1	5	8	15
ENSG00000149823	hk_gene	921	591	757	614	533	582	717	599
ENSG00000149809	non_hk_gene	589	361	560	426	363	384	1292	869
ENSG00000174276	hk_gene	164	141	189	75	102	57	223	80
ENSG00000149806	hk_gene	2254	1569	2312	2000	1907	1876	2431	1750
ENSG00000162298	hk_gene	274	144	222	166	128	131	172	84
ENSG00000149792	hk_gene	4046	4246	5305	6044	5254	4544	6462	6592
ENSG00000204710	hk_gene	2	1	4	4	3	0	10	13
ENSG00000254614	non_hk_gene	14	25	39	28	24	35	29	15
ENSG00000014216	hk_gene	2273	2255	2532	1936	2175	1564	2266	1685
ENSG00000014138	non_hk_gene	1184	940	1101	698	903	787	1801	1062
ENSG00000149798	hk_gene	672	592	1018	679	739	729	545	691
ENSG00000133884	non_hk_gene	2837	3120	4566	4381	4152	3207	4177	4359
ENSG00000173825	non_hk_gene	2	18	0	8	5	11	17	12
ENSG00000162241	hk_gene	3	11	9	3	2	2	6	0
ENSG00000126391	hk_gene	510	419	443	336	310	303	295	320
ENSG00000173727	hk_gene	6	4	1	20	7	0	0	2
ENSG00000142186	hk_gene	724	678	831	492	642	592	1034	723
ENSG00000168056	non_hk_gene	28	12	11	23	18	17	14	24
ENSG00000173465	hk_gene	4395	3788	4261	4940	3940	3324	5540	5008
ENSG00000176973	hk_gene	54	41	52	48	45	34	54	45
ENSG00000173442	hk_gene	7	15	14	15	3	6	2	16
ENSG00000173338	hk_gene	0	6	1	4	2	1	0	0
ENSG00000173327	non_hk_gene	392	430	524	491	471	443	770	694
ENSG00000197136	hk_gene	312	262	363	182	258	193	411	178
ENSG00000213445	hk_gene	309	120	150	145	104	84	149	127
ENSG00000173039	hk_gene	217	230	277	195	234	197	334	251
ENSG00000172977	hk_gene	1026	809	1354	934	952	843	1498	1209
ENSG00000172922	hk_gene	1538	1324	1885	1479	1662	1476	2070	1718
ENSG00000254470	hk_gene	181	107	154	127	109	129	66	124
ENSG00000172818	hk_gene	107	91	87	76	45	49	27	26
ENSG00000172757	non_hk_gene	31221	25062	31500	25276	29300	23396	48246	31867
ENSG00000172803	non_hk_gene	22	22	43	28	21	28	45	38
ENSG00000172732	hk_gene	601	282	566	434	421	373	782	511
ENSG00000172638	hk_gene	42	27	41	49	17	27	64	57
ENSG00000172500	hk_gene	4196	3675	4916	3950	3403	3171	5253	5100
ENSG00000175602	non_hk_gene	276	120	181	182	212	185	345	205
ENSG00000175592	hk_gene	65	56	143	116	93	77	13	28
ENSG00000175573	non_hk_gene	317	210	331	282	248	256	321	307
ENSG00000175550	hk_gene	2604	1829	3958	2499	2864	2641	4166	3222
ENSG00000175467	hk_gene	925	680	937	678	684	684	1051	684
ENSG00000175376	hk_gene	561	584	672	907	608	687	674	819
ENSG00000175334	hk_gene	8202	8894	12689	13862	10873	9801	14150	13331
ENSG00000175315	non_hk_gene	31	23	24	47	45	57	40	30
ENSG00000175229	hk_gene	183	113	195	116	118	137	100	102
ENSG00000087365	hk_gene	5502	5444	7660	7272	6462	6711	8727	7146
ENSG00000175115	non_hk_gene	150	134	178	275	177	184	206	230
ENSG00000174996	non_hk_gene	117	94	125	88	84	97	197	106
ENSG00000174903	hk_gene	2606	2998	406	3283	275	309	5492	3987
ENSG00000174871	non_hk_gene	57	55	73	44	74	60	46	49
ENSG00000174851	hk_gene	4721	4761	5830	5548	5054	4311	8221	5064
ENSG00000179292	hk_gene	82	42	59	97	46	71	15	23
ENSG00000174807	hk_gene	92	33	34	45	32	38	55	48
ENSG00000174791	hk_gene	49	22	24	19	30	32	10	14
ENSG00000174744	hk_gene	1791	2062	2570	2840	2628	2187	2537	2344
ENSG00000174684	non_hk_gene	750	640	944	759	842	878	1191	1008
ENSG00000255468	hk_gene	56	24	44	12	0	5	10	20
ENSG00000174669	non_hk_gene	698	604	792	572	618	550	1014	603
ENSG00000174576	hk_gene	0	1	1	2	5	2	0	6
ENSG00000174547	hk_gene	7328	6542	8049	7891	8440	6695	10681	8591
ENSG00000174516	hk_gene	131	69	63	93	67	78	66	67
ENSG00000254986	hk_gene	874	960	1007	1472	885	832	1152	1045
ENSG00000174483	non_hk_gene	246	367	431	395	335	323	629	392
ENSG00000174165	hk_gene	94	97	101	126	47	83	108	88
ENSG00000174080	non_hk_gene	2	0	2	85	110	108	77	35
ENSG00000182791	non_hk_gene	12	22	25	17	14	21	13	19
ENSG00000173992	hk_gene	982	771	1129	916	852	796	960	1008
ENSG00000239306	hk_gene	2849	2478	2945	2767	3108	2271	2454	2934
ENSG00000173933	hk_gene	5142	5936	7705	8085	6809	6128	6250	6951
ENSG00000248643	hk_gene	12	4	13	16	10	7	5	8
ENSG00000173914	non_hk_gene	887	932	1335	1165	1103	917	1764	1227
ENSG00000173898	non_hk_gene	57	62	118	55	64	70	98	77
ENSG00000173715	non_hk_gene	126	135	194	114	114	110	301	185
ENSG00000173653	hk_gene	376	438	492	541	370	348	556	432
ENSG00000173599	non_hk_gene	300	253	520	232	258	255	444	339
ENSG00000173621	hk_gene	289	245	381	267	299	243	352	265
ENSG00000173237	hk_gene	29	21	17	15	22	26	6	18
ENSG00000173227	non_hk_gene	50	33	35	28	41	25	44	59
ENSG00000173156	non_hk_gene	123	112	106	105	79	74	202	129
ENSG00000173120	hk_gene	1120	1034	857	1201	593	589	1187	1047
ENSG00000179038	hk_gene	0	5	4	3	5	1	2	0
ENSG00000173020	hk_gene	207	199	247	149	178	165	259	163
ENSG00000172932	hk_gene	302	198	358	370	291	248	237	279
ENSG00000172830	hk_gene	95	87	52	70	44	55	64	53
ENSG00000175482	hk_gene	698	512	647	660	536	449	816	637
ENSG00000175505	hk_gene	3	4	2	3	2	0	0	7
ENSG00000172613	non_hk_gene	108	105	123	145	111	111	228	182
ENSG00000172531	hk_gene	7928	6629	9397	9179	8402	7262	11421	10230
ENSG00000175463	hk_gene	4	5	1	8	4	7	1	1
ENSG00000172508	hk_gene	28	5	2	4	3	7	5	16
ENSG00000175634	non_hk_gene	746	731	1009	680	905	695	1071	729
ENSG00000213402	hk_gene	14	9	29	21	13	19	14	13
ENSG00000172725	hk_gene	725	603	416	534	193	161	1035	591
ENSG00000172663	hk_gene	1124	859	1231	994	898	732	2052	1404
ENSG00000110711	hk_gene	701	686	969	777	905	691	1351	1246
ENSG00000110697	hk_gene	88	54	109	67	63	77	76	60
ENSG00000167797	non_hk_gene	2140	1762	2560	2113	2370	1927	3299	2123
ENSG00000084207	hk_gene	133343	132193	204513	263398	201451	178534	181060	207657
ENSG00000184224	hk_gene	0	0	3	0	3	2	0	0
ENSG00000167792	hk_gene	3220	2651	3692	3959	3118	3344	3670	3113
ENSG00000167799	hk_gene	71	55	98	32	33	35	50	44
ENSG00000167800	hk_gene	3	0	2	0	0	1	1	1
ENSG00000132744	hk_gene	0	0	3	1	0	0	0	2
ENSG00000132746	hk_gene	9	3	2	1	1	0	4	0
ENSG00000110057	hk_gene	42	40	38	19	28	24	26	30
ENSG00000006534	hk_gene	20	11	9	7	0	5	4	3
ENSG00000110717	hk_gene	8491	8186	10470	10742	7999	8239	13580	11791
ENSG00000110719	hk_gene	116	94	70	27	27	26	56	47
ENSG00000110721	hk_gene	1171	795	871	1149	775	874	917	621
ENSG00000110066	hk_gene	889	845	1135	829	920	685	1640	900
ENSG00000171067	hk_gene	979	1000	1070	1330	1073	852	1580	1322
ENSG00000162337	non_hk_gene	56	49	90	44	55	68	81	55
ENSG00000110075	hk_gene	2700	2491	2746	2867	2257	2201	2503	2683
ENSG00000069482	hk_gene	564	350	341	398	187	214	213	221
ENSG00000132749	hk_gene	367	263	225	206	165	184	130	189
ENSG00000110090	hk_gene	101	67	26	97	42	51	28	39
ENSG00000197345	hk_gene	7916	7819	9914	8217	5928	5516	9577	9055
ENSG00000132740	non_hk_gene	328	296	362	311	320	331	483	376
ENSG00000172935	hk_gene	175	172	248	134	159	128	226	131
ENSG00000162341	hk_gene	216	205	223	188	184	201	195	194
ENSG00000172927	hk_gene	27	10	0	11	0	8	0	4
ENSG00000110092	hk_gene	3795	2460	3156	1740	2386	1838	1210	911
ENSG00000149716	hk_gene	329	344	452	435	339	233	440	395
ENSG00000162344	hk_gene	508	456	598	208	363	251	52	186
ENSG00000268351	hk_gene	6	0	4	2	0	3	0	0
ENSG00000075388	hk_gene	6	5	1	8	4	8	0	3
ENSG00000186895	hk_gene	1	0	5	2	1	1	0	1
ENSG00000131620	hk_gene	165	89	144	69	68	59	71	51
ENSG00000168040	hk_gene	1158	822	833	1010	562	510	1097	1280
ENSG00000131626	hk_gene	1062	629	566	946	763	720	883	628
ENSG00000085733	hk_gene	2242	1872	2458	2847	3112	2992	2705	2252
ENSG00000162105	hk_gene	760	623	664	533	457	458	323	453
ENSG00000172893	non_hk_gene	3365	3920	5949	4628	5100	4572	7631	5106
ENSG00000172890	hk_gene	485	485	605	768	451	492	602	501
ENSG00000158483	non_hk_gene	218	255	345	346	258	298	484	369
ENSG00000254469	non_hk_gene	148	132	149	246	204	137	336	208
ENSG00000137522	hk_gene	469	424	598	735	463	455	660	722
ENSG00000137496	hk_gene	54	31	48	25	18	21	33	36
ENSG00000137497	hk_gene	1569	1538	2083	1420	1443	1330	1917	1639
ENSG00000184154	non_hk_gene	190	188	282	251	213	183	303	271
ENSG00000149357	hk_gene	6029	6250	9286	9352	8436	7593	9358	9887
ENSG00000110200	hk_gene	4421	4530	6240	6703	5013	4815	6379	5731
ENSG00000110195	non_hk_gene	45	80	93	123	95	96	60	143
ENSG00000165457	hk_gene	0	0	0	6	3	0	3	0
ENSG00000165458	hk_gene	507	467	774	421	393	368	855	550
ENSG00000165462	hk_gene	9	2	18	6	5	6	4	8
ENSG00000162129	non_hk_gene	180	228	294	214	237	158	445	301
ENSG00000186642	hk_gene	173	170	293	185	233	159	159	209
ENSG00000186635	hk_gene	873	596	647	657	479	618	649	690
ENSG00000214530	hk_gene	41	23	54	38	21	30	53	40
ENSG00000168010	non_hk_gene	116	100	153	254	149	190	192	209
ENSG00000137478	non_hk_gene	66	79	93	78	90	78	71	93
ENSG00000175591	hk_gene	69	14	22	32	10	8	10	17
ENSG00000171631	hk_gene	1	3	5	6	0	3	1	1
ENSG00000110237	non_hk_gene	79	65	46	109	47	79	67	125
ENSG00000054967	hk_gene	108	111	91	66	78	63	92	102
ENSG00000054965	hk_gene	543	486	555	381	362	344	381	413
ENSG00000021300	non_hk_gene	294	229	479	261	358	248	358	475
ENSG00000175582	hk_gene	1603	1474	1654	1454	1233	1128	1819	1519
ENSG00000175581	hk_gene	1801	1839	2118	2586	2125	1787	3142	2420
ENSG00000181924	hk_gene	7130	7561	9046	9471	7824	7350	9853	8892
ENSG00000175575	non_hk_gene	1315	1070	1570	1728	1621	1359	2198	1483
ENSG00000187726	hk_gene	24	3	5	9	9	14	4	8
ENSG00000175567	hk_gene	2494	2908	2720	3534	2093	2323	5036	5990
ENSG00000175564	hk_gene	3	3	9	4	1	3	3	1
ENSG00000168014	hk_gene	469	431	545	516	343	420	466	418
ENSG00000214517	hk_gene	1393	1184	1691	2137	1476	1304	1795	1948
ENSG00000149380	hk_gene	4	2	1	3	0	0	9	0
ENSG00000165434	hk_gene	1967	1885	1610	2251	1457	1506	1394	1939
ENSG00000175538	hk_gene	82	45	69	60	94	87	23	9
ENSG00000175536	hk_gene	99	58	80	50	22	46	148	37
ENSG00000077514	non_hk_gene	2047	1579	2076	2352	1787	1899	3251	2469
ENSG00000054938	non_hk_gene	0	3	1	6	11	13	1	14
ENSG00000166439	non_hk_gene	211	135	196	147	161	214	193	162
ENSG00000166435	non_hk_gene	100	77	122	100	96	90	134	117
ENSG00000118363	hk_gene	12672	11646	14453	17434	13617	12473	14785	15528
ENSG00000162139	non_hk_gene	106	99	125	124	111	93	161	163
ENSG00000137491	hk_gene	1	1	0	2	0	0	3	1
ENSG00000261594	hk_gene	16	6	12	3	7	1	1	0
ENSG00000137486	hk_gene	131	73	63	193	72	63	72	88
ENSG00000149273	hk_gene	148577	161838	195891	224760	173706	167108	183954	195389
ENSG00000149243	hk_gene	1	3	6	6	2	0	16	2
ENSG00000158555	hk_gene	158	147	122	147	79	98	65	69
ENSG00000149257	non_hk_gene	11069	8013	13291	15253	11807	9115	15845	17143
ENSG00000171533	non_hk_gene	19	15	29	22	20	44	20	17
ENSG00000062282	hk_gene	94	61	62	48	34	22	52	42
ENSG00000198382	non_hk_gene	265	152	127	162	134	108	340	345
ENSG00000085741	non_hk_gene	2	1	2	1	4	3	4	2
ENSG00000137492	non_hk_gene	489	358	467	409	398	390	593	437
ENSG00000179240	non_hk_gene	61	50	78	107	75	59	105	97
ENSG00000158636	hk_gene	590	628	656	696	555	496	490	486
ENSG00000137507	hk_gene	42	37	36	48	16	31	33	45
ENSG00000182704	non_hk_gene	446	396	468	328	266	243	924	435
ENSG00000078124	hk_gene	850	593	718	718	613	617	699	656
ENSG00000198488	hk_gene	0	1	7	4	1	0	2	9
ENSG00000149260	hk_gene	349	267	336	347	219	232	384	380
ENSG00000137474	hk_gene	77	106	98	33	30	41	77	51
ENSG00000149269	hk_gene	4000	3228	3655	4156	3145	2841	3495	3554
ENSG00000268635	hk_gene	1	7	6	2	8	1	0	0
ENSG00000074201	hk_gene	7046	6931	9018	8764	7840	6796	9931	8119
ENSG00000178301	non_hk_gene	107	61	93	118	60	85	126	140
ENSG00000048649	hk_gene	5141	4018	4604	4438	3876	3556	4839	4465
ENSG00000087884	non_hk_gene	1021	796	1018	1495	958	1082	1406	1383
ENSG00000149262	hk_gene	686	581	785	871	856	683	936	888
ENSG00000151364	non_hk_gene	1202	1133	1316	1929	1335	1365	1757	2004
ENSG00000151365	hk_gene	0	0	1	1	0	0	5	1
ENSG00000151366	hk_gene	840	766	856	1073	898	776	1246	1062
ENSG00000159063	hk_gene	3427	2711	3508	3292	2912	2389	4095	3375
ENSG00000188997	hk_gene	100	97	113	84	62	55	99	60
ENSG00000118369	hk_gene	31	12	19	54	25	31	20	22
ENSG00000033327	hk_gene	87	66	94	145	60	45	66	113
ENSG00000137513	hk_gene	1706	1173	1500	2289	1841	1539	2162	1935
ENSG00000149256	non_hk_gene	157	90	138	53	67	90	94	90
ENSG00000182103	hk_gene	7	3	1	3	0	2	6	6
ENSG00000137509	hk_gene	2364	2248	2359	2174	1817	1736	2088	2359
ENSG00000165490	non_hk_gene	1015	775	927	1637	1066	955	1448	1343
ENSG00000137502	hk_gene	216	208	231	230	201	165	239	195
ENSG00000165494	hk_gene	920	696	1110	807	868	827	989	887
ENSG00000137494	non_hk_gene	175	158	265	250	169	191	296	225
ENSG00000137500	hk_gene	3770	3049	4555	5107	3748	3462	5434	4444
ENSG00000150672	hk_gene	33	61	29	98	27	31	20	62
ENSG00000171204	hk_gene	3316	2505	3423	3387	2653	2235	3281	3106
ENSG00000171202	hk_gene	2086	2035	2040	2054	1731	1579	3089	3020
ENSG00000137504	hk_gene	599	443	540	480	501	389	491	370
ENSG00000179071	non_hk_gene	1	1	0	3	2	3	8	3
ENSG00000137501	hk_gene	86	126	87	112	35	64	81	63
ENSG00000215504	hk_gene	1	0	1	3	2	0	1	8
ENSG00000150676	hk_gene	0	2	0	4	0	0	5	0
ENSG00000073921	hk_gene	1357	1172	1480	1889	1414	1193	1233	1374
ENSG00000074266	hk_gene	2241	1825	2557	2700	2348	2139	2283	2534
ENSG00000149196	hk_gene	5796	4599	6521	7211	6229	5526	7401	6605
ENSG00000149201	hk_gene	26	4	13	29	12	5	16	9
ENSG00000151376	non_hk_gene	13	12	18	4	11	13	19	9
ENSG00000150687	hk_gene	346	272	552	269	179	225	495	379
ENSG00000174804	hk_gene	177	98	105	169	75	68	123	111
ENSG00000166575	hk_gene	912	831	1049	1199	970	893	941	1240
ENSG00000123892	hk_gene	564	460	664	721	537	497	642	776
ENSG00000109861	hk_gene	15472	15175	18878	20528	15346	15628	17328	20843
ENSG00000168959	hk_gene	13	5	7	6	1	4	3	3
ENSG00000086991	hk_gene	52	58	57	47	17	24	39	36
ENSG00000077616	non_hk_gene	44	59	82	53	54	47	63	76
ENSG00000110172	hk_gene	4393	3202	4414	4819	3953	3178	3076	2994
ENSG00000165323	hk_gene	848	503	397	95	92	119	384	222
ENSG00000180773	hk_gene	872	578	504	489	382	348	837	642
ENSG00000165325	hk_gene	10	11	3	17	8	9	1	12
ENSG00000166002	hk_gene	1557	1134	1475	1178	1076	977	1646	1158
ENSG00000166004	hk_gene	1520	702	977	1222	851	858	1399	1033
ENSG00000166012	hk_gene	4377	2763	3554	3465	2724	2440	3465	3044
ENSG00000182919	hk_gene	1244	1139	1539	2105	1569	1345	1530	1362
ENSG00000042429	hk_gene	941	700	928	689	764	595	1154	724
ENSG00000214376	non_hk_gene	0	0	0	3	1	0	5	9
ENSG00000181333	hk_gene	5	2	2	8	1	0	0	6
ENSG00000110218	hk_gene	533	368	440	334	360	354	404	246
ENSG00000123901	hk_gene	32	6	4	16	7	5	2	3
ENSG00000020922	hk_gene	1120	844	965	1210	879	809	989	1002
ENSG00000168876	hk_gene	490	367	481	567	381	363	596	475
ENSG00000134627	hk_gene	0	7	4	1	12	4	0	3
ENSG00000196371	hk_gene	150	102	75	127	59	77	127	109
ENSG00000166025	hk_gene	927	848	886	976	738	810	931	1041
ENSG00000150316	hk_gene	5432	5328	6292	6414	5318	4855	7046	6652
ENSG00000186280	non_hk_gene	76	70	73	77	89	93	186	178
ENSG00000149218	hk_gene	87	42	52	76	14	59	32	43
ENSG00000149212	hk_gene	851	565	856	755	691	675	596	599
ENSG00000077458	non_hk_gene	591	487	495	974	713	682	803	631
ENSG00000166037	hk_gene	3194	2499	3313	3723	3055	2802	3640	3122
ENSG00000087053	non_hk_gene	1443	1499	1750	1980	1549	1375	2186	2062
ENSG00000184384	hk_gene	94	35	22	66	48	35	18	26
ENSG00000149231	hk_gene	636	490	423	683	356	405	609	633
ENSG00000183340	hk_gene	176	146	200	261	241	205	226	155
ENSG00000165895	hk_gene	244	172	219	171	142	147	134	110
ENSG00000170647	hk_gene	158	112	90	85	77	64	95	49
ENSG00000082175	hk_gene	11	3	5	3	3	4	3	12
ENSG00000137672	hk_gene	5	7	6	8	7	2	1	3
ENSG00000110318	non_hk_gene	93	54	67	99	85	72	82	82
ENSG00000137691	hk_gene	142	64	100	146	122	80	72	87
ENSG00000137693	hk_gene	2871	3226	3743	2992	4223	3354	2932	4175
ENSG00000023445	hk_gene	13	3	3	1	1	2	5	17
ENSG00000110330	hk_gene	1016	1044	1205	1292	1024	934	1316	1188
ENSG00000152558	non_hk_gene	1757	1050	1588	1187	1354	1111	2109	2521
ENSG00000166670	hk_gene	13	17	2	15	10	6	0	0
ENSG00000137692	hk_gene	4169	3004	3451	2630	3719	2983	4619	3140
ENSG00000187240	hk_gene	595	401	535	476	346	427	681	523
ENSG00000170962	hk_gene	180	110	151	160	126	72	180	196
ENSG00000196954	hk_gene	0	2	1	7	0	0	0	3
ENSG00000152578	hk_gene	413	292	448	289	241	202	141	287
ENSG00000170903	non_hk_gene	755	528	770	807	659	550	1100	819
ENSG00000182359	non_hk_gene	380	259	239	352	241	263	379	324
ENSG00000149313	hk_gene	1708	1704	1952	2378	2104	1851	2886	2854
ENSG00000152402	hk_gene	38	41	58	30	30	33	24	30
ENSG00000152404	hk_gene	1256	972	1435	1342	1111	982	1617	1365
ENSG00000137760	hk_gene	527	417	540	585	478	432	574	576
ENSG00000110675	hk_gene	74	56	56	82	84	78	26	35
ENSG00000110660	non_hk_gene	657	640	723	803	838	764	898	811
ENSG00000179331	hk_gene	79	77	85	126	69	66	103	107
ENSG00000166266	hk_gene	1017	620	636	694	601	652	1004	720
ENSG00000075239	hk_gene	2166	2153	2553	2343	1992	1950	2695	2577
ENSG00000149308	hk_gene	984	660	906	898	751	682	974	959
ENSG00000149311	hk_gene	811	630	897	824	917	689	1029	687
ENSG00000166323	non_hk_gene	7	22	11	21	20	19	22	32
ENSG00000178202	non_hk_gene	278	200	239	269	175	202	528	409
ENSG00000110723	hk_gene	148	97	80	176	67	53	62	134
ENSG00000178105	hk_gene	2319	1925	2250	2766	2348	2211	2643	2616
ENSG00000185742	hk_gene	52	39	64	51	33	37	39	20
ENSG00000149289	non_hk_gene	73	34	82	35	46	52	79	56
ENSG00000137710	hk_gene	3261	1951	3559	2230	2214	2203	4437	2873
ENSG00000137714	hk_gene	418	242	278	263	302	278	398	302
ENSG00000137727	hk_gene	3	5	2	4	1	3	1	8
ENSG00000196167	non_hk_gene	8	17	15	30	14	16	38	29
ENSG00000214290	hk_gene	47	35	46	44	22	36	50	62
ENSG00000110777	hk_gene	11	0	1	0	1	3	1	1
ENSG00000137707	hk_gene	5	0	0	4	0	1	0	3
ENSG00000204381	hk_gene	133	73	66	123	94	81	11	46
ENSG00000170145	non_hk_gene	173	153	236	272	232	198	228	222
ENSG00000137713	non_hk_gene	2398	2254	2715	3649	2635	2376	3780	2903
ENSG00000086848	hk_gene	177	128	182	162	172	152	191	142
ENSG00000255561	non_hk_gene	30	34	33	32	34	24	76	41
ENSG00000137720	hk_gene	792	558	859	842	756	714	1476	1049
ENSG00000109846	hk_gene	168	76	132	499	476	364	64	110
ENSG00000170276	non_hk_gene	3	7	9	50	50	65	5	28
ENSG00000149300	hk_gene	7	1	1	2	1	1	0	1
ENSG00000150764	hk_gene	674	511	629	499	434	424	334	452
ENSG00000150768	non_hk_gene	2868	2608	3232	4003	3285	3039	4445	4058
ENSG00000150773	non_hk_gene	82	41	92	73	64	60	88	65
ENSG00000150776	hk_gene	884	838	943	828	975	879	1179	1047
ENSG00000150779	hk_gene	6462	6184	7361	9132	6940	6055	10867	9230
ENSG00000204370	hk_gene	9976	9222	10672	12049	9298	8072	12873	12011
ENSG00000150782	hk_gene	44	33	40	35	23	21	13	19
ENSG00000150783	non_hk_gene	0	1	0	0	0	0	4	8
ENSG00000197580	hk_gene	6	2	13	17	3	4	10	7
ENSG00000150787	non_hk_gene	787	706	915	865	880	626	1330	1053
ENSG00000149294	hk_gene	393	302	280	335	229	258	335	408
ENSG00000149292	non_hk_gene	228	230	305	168	173	154	456	303
ENSG00000170209	hk_gene	0	4	14	0	0	2	12	0
ENSG00000149295	hk_gene	13	6	21	10	12	9	6	5
ENSG00000166682	hk_gene	7	4	4	4	1	4	1	12
ENSG00000086827	hk_gene	1425	1313	1748	1880	1462	1384	1731	1847
ENSG00000048028	hk_gene	1785	1413	1378	2031	1353	1273	1613	1457
ENSG00000166736	hk_gene	578	517	589	538	309	374	121	508
ENSG00000109906	hk_gene	6	0	1	2	1	0	7	8
ENSG00000180425	hk_gene	11	4	8	5	2	0	4	7
ENSG00000076053	hk_gene	1796	1662	1973	2771	2000	1917	2619	2639
ENSG00000076043	hk_gene	7294	6284	7872	8069	7487	5994	8522	6772
ENSG00000204361	non_hk_gene	0	0	0	1	4	2	1	0
ENSG00000182985	hk_gene	890	611	1086	733	510	502	262	595
ENSG00000137656	hk_gene	708	611	810	729	711	582	760	764
ENSG00000109917	hk_gene	1196	919	1103	1038	801	660	1530	1291
ENSG00000110243	hk_gene	1	1	4	0	0	0	4	0
ENSG00000118137	hk_gene	64	63	51	37	46	46	24	41
ENSG00000160584	hk_gene	363	314	362	358	317	381	211	201
ENSG00000168092	hk_gene	3267	2886	3196	2916	3007	2923	3190	2862
ENSG00000149577	hk_gene	261	191	276	270	219	192	156	171
ENSG00000149591	hk_gene	4181	7298	5685	6979	4743	3782	6090	4170
ENSG00000160613	hk_gene	912	1034	1097	977	1160	864	1189	1003
ENSG00000167257	non_hk_gene	421	331	517	429	394	420	458	495
ENSG00000186318	hk_gene	160	118	165	132	119	108	127	140
ENSG00000110274	hk_gene	414	345	538	385	458	364	486	342
ENSG00000177103	hk_gene	11	14	6	10	8	5	1	1
ENSG00000137731	hk_gene	31	17	27	22	22	31	3	11
ENSG00000137726	hk_gene	813	497	805	842	798	971	562	946
ENSG00000137747	hk_gene	27	18	18	19	11	4	4	6
ENSG00000110324	hk_gene	1	1	2	4	0	0	6	3
ENSG00000137648	hk_gene	3	1	13	7	4	7	1	3
ENSG00000177098	hk_gene	35	6	65	78	99	74	10	14
ENSG00000149575	hk_gene	0	0	2	10	20	20	0	10
ENSG00000160593	hk_gene	18	22	29	31	37	15	8	6
ENSG00000160588	hk_gene	113	127	106	121	109	91	59	98
ENSG00000149573	hk_gene	134	122	110	194	113	160	62	141
ENSG00000198851	hk_gene	0	0	0	2	0	0	3	1
ENSG00000167286	hk_gene	8	2	2	5	5	4	1	4
ENSG00000160654	hk_gene	0	9	4	2	2	7	7	1
ENSG00000110344	hk_gene	881	867	847	1125	876	818	1027	1001
ENSG00000254873	hk_gene	141	94	67	53	87	67	47	69
ENSG00000167283	hk_gene	29838	24236	29928	38209	27264	24377	34502	34378
ENSG00000255384	hk_gene	0	3	5	3	7	8	1	3
ENSG00000118058	hk_gene	2018	1356	1956	1372	1493	1603	1763	1267
ENSG00000172425	hk_gene	2	0	2	0	0	1	3	0
ENSG00000149582	hk_gene	224	163	177	285	204	185	205	161
ENSG00000118096	non_hk_gene	510	588	732	945	1000	730	994	979
ENSG00000095139	hk_gene	3063	3239	3777	4687	3254	3191	4299	4538
ENSG00000019144	hk_gene	1142	931	1256	857	915	921	930	844
ENSG00000118094	hk_gene	3	2	8	1	1	2	4	2
ENSG00000110367	non_hk_gene	824	788	850	881	910	746	1053	787
ENSG00000160683	non_hk_gene	14	14	27	16	22	30	37	24
ENSG00000186174	hk_gene	499	462	593	597	534	597	628	316
ENSG00000110375	hk_gene	1	3	2	6	4	0	4	3
ENSG00000186166	non_hk_gene	430	440	510	497	480	355	855	620
ENSG00000118181	hk_gene	44230	36675	45034	58318	37621	36540	52179	48045
ENSG00000196655	hk_gene	3912	4093	4015	4263	3086	3249	4316	4659
ENSG00000137700	non_hk_gene	846	779	946	1089	819	884	1244	1195
ENSG00000149428	hk_gene	3211	2763	3700	3369	2889	3046	4109	3643
ENSG00000160695	non_hk_gene	383	319	403	466	352	356	457	543
ENSG00000256269	hk_gene	4290	4254	4890	5378	4709	4466	6541	5128
ENSG00000188486	hk_gene	1015	686	877	594	643	619	1055	766
ENSG00000172269	hk_gene	2652	1983	2383	3353	2027	1987	2198	2434
